181.000000	-143635.349707	-143405.730236	-142083.691607	-146480.302093	-144598.396969	-142468.633350	-142423.728695	-141580.442081	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615310	0.000000
182.000000	-142938.645832	-142443.174713	-141578.028092	-143089.229535	-141805.948830	-141777.048025	-144034.596567	-143486.263572	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615323	0.000000
183.000000	-141321.452418	-141331.108371	-140982.197640	-142739.603548	-141858.184857	-142565.774031	-144660.847743	-144490.102767	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615331	0.000000
184.000000	-142079.511831	-142515.996696	-141474.964198	-146040.240948	-144967.871304	-143070.141145	-142834.889035	-142478.155193	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615338	0.000000
185.000000	-143484.229563	-143511.968078	-142060.825772	-146837.460618	-145137.118714	-142587.052892	-142127.523378	-141428.137294	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615345	0.000000
186.000000	-143189.030074	-142792.957162	-141709.769274	-143597.932887	-142619.954660	-141725.639013	-143764.676900	-143076.332578	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615352	0.000000
187.000000	-141426.416210	-141686.568163	-141006.695152	-142403.679181	-142342.860084	-142353.879494	-144862.147553	-144568.222114	0.004000	-0.016000	1.008000	192.000000	0.000000	32.000000	255.000000	128.000000	31.000000	128.000000	0.000000	0.000000	0.000000	1700720812.615359	0.000000
188.000000	-141784.625266	-142415.592660	-141325.542787	-145471.120831	-144694.263601	-143033.484284	-143316.703238	-142926.240614	0.004000	-0.016000	1.008000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615366	0.000000
189.000000	-143308.343686	-143432.708792	-142010.288478	-147082.145164	-145349.728507	-142723.465589	-142232.509522	-141421.409419	0.004000	-0.016000	1.008000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615373	0.000000
190.000000	-143430.294803	-142981.672940	-141840.906959	-144223.737028	-142972.575780	-141787.866269	-143413.218071	-142712.155606	0.004000	-0.016000	1.008000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615380	0.000000
191.000000	-141665.378709	-141740.815847	-141079.941819	-142249.921530	-142069.028863	-142165.476640	-144806.491710	-144550.407773	0.004000	-0.016000	1.008000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615386	0.000000
192.000000	-141547.987348	-142143.370765	-141197.154367	-144862.594588	-144243.428915	-142986.143289	-143629.538253	-143393.615591	0.004000	-0.016000	1.008000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615394	0.000000
193.000000	-143089.833032	-143304.812110	-141931.900910	-147171.328625	-145465.219970	-142853.820962	-142194.019818	-141515.689077	0.004000	-0.016000	1.008000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615400	0.000000
194.000000	-143592.255544	-143134.335355	-141944.999033	-144878.777251	-143386.239515	-141913.304259	-143050.002223	-142356.874628	0.004000	-0.016000	1.008000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615407	0.000000
195.000000	-141972.290513	-141856.776697	-141179.116509	-142254.347176	-141899.848509	-141993.099987	-144652.421135	-144386.256562	0.004000	-0.016000	1.008000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1700720812.615414	0.000000
